unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude
333f08184e9eb3939fd1188a8aabb2fb2be85deb,926af17f25ba6bb13f6a72e9145b3962b02608eaa4791c99a4b9f8c55cc1e724b0d0bda27bee0c31942cfc8cb6b02d8857e3e3a97525ae1f89d7ba336d5da2e0,2014-04-25 12:30:00.000000 UTC,2014-04-25 12:30:00.000000 UTC,780,1.9,9.05,0.0,0.0,0.0,9.05,Cash,,,
ea3853e482ffa6761d2e2dff6617a5967e115e2c,926af17f25ba6bb13f6a72e9145b3962b02608eaa4791c99a4b9f8c55cc1e724b0d0bda27bee0c31942cfc8cb6b02d8857e3e3a97525ae1f89d7ba336d5da2e0,2014-04-25 12:45:00.000000 UTC,2014-04-25 13:30:00.000000 UTC,2700,18.1,40.45,0.0,0.0,3.0,43.45,Cash,,,
904fbded46c6a82309e7842d9a3d97177896bb7b,926af17f25ba6bb13f6a72e9145b3962b02608eaa4791c99a4b9f8c55cc1e724b0d0bda27bee0c31942cfc8cb6b02d8857e3e3a97525ae1f89d7ba336d5da2e0,2014-04-25 14:15:00.000000 UTC,2014-04-25 15:00:00.000000 UTC,2820,17.4,37.85,0.0,0.0,3.0,40.85,Cash,,,
cd2b27a97b328aae234394fc49b259902602b5c3,0c8698dd0e6d968d193771b14459e0ad120684b5fb14d04152d815eedd554ebad815982eded546f25a641abc2b05630479e372a1210098ef83fe82940f942e5a,2014-09-29 03:15:00.000000 UTC,2014-09-29 03:15:00.000000 UTC,0,0.0,16.05,3.21,0.0,0.0,19.26,Credit Card,Chicago Elite Cab Corp.,,
4ac168c1782fef4398863b4589af27b711a7f2c4,8e00dda715e5ab59f03f049f4faa99fcf216fd6815d927ea0135c9c54dee34cb10f790d67ff9bf2352917ddbe06a4f30f21e3a565800495da2b60c8094970266,2014-09-29 10:30:00.000000 UTC,2014-09-29 10:30:00.000000 UTC,0,0.0,71.0,10.0,0.0,0.0,81.0,Credit Card,Chicago Elite Cab Corp.,,
0972efa17366ad123f8540bc7c663f109d2a1860,73b2f5adecea91eeef3900303a07f1b0519a594cffb6b01b2040b42eea6d6a8427743041781c87d20ebc0f9b3f70f0ae40837f8b95876991f4b35112c8fafb0c,2014-04-25 18:15:00.000000 UTC,2014-04-25 18:45:00.000000 UTC,1680,6.9,18.45,0.0,0.0,0.0,18.45,Cash,,,
b6a58fc978761812dd8e95bfcb9a7e692bb9b635,fb3f389858479709bb4657046f51814e0b0f08f025d44f9497fc9374403bf0f1ad2b64feab03ec55807817200b3708ef1c415be97c42d68eeea857b78da9420e,2014-10-01 17:00:00.000000 UTC,2014-10-01 17:00:00.000000 UTC,0,0.0,5.65,1.13,0.0,0.0,6.78,Credit Card,Chicago Elite Cab Corp.,,
b624be995b7daff9c7ad0f382326f195165895b4,e25ca00ab009dcfe45923c2dfc79d935f335b80497a54fbbca62487610e100654564cc5a4f112c6c17da2b1deb3a400e5f6c723eaec56d9db1c1e8cfbf24b609,2014-10-01 09:15:00.000000 UTC,2014-10-01 09:15:00.000000 UTC,0,0.0,47.65,9.53,0.0,0.0,57.18,Credit Card,Chicago Elite Cab Corp.,,
3953b0884a36e4edf7f49aa0548f86e952551af2,5748962e47634d75c79a5b924192b977e5bdb6829abc994a6e8f5f1c7467faa66eb60e93dc920c5a182f6da984d09cd8c28a44dfc745a3f48955d7e272716f3f,2014-10-03 11:15:00.000000 UTC,2014-10-03 11:15:00.000000 UTC,0,0.0,5.85,1.17,0.0,0.0,7.02,Credit Card,Chicago Elite Cab Corp.,,
306620c0fdcd7a88ad78fecae1349fe7ed8bf5b4,d8b0fe2c3e26891d750a21af12eae713a69ba6b87d8c7e6af01c07350dd650319a96c7f5811f7f06ad89f9d1c64a26f06cdfe6e5e82106058a90c96991e8f6a3,2014-09-13 21:30:00.000000 UTC,2014-09-13 21:30:00.000000 UTC,0,0.0,8.85,1.77,0.0,0.0,10.62,Credit Card,Chicago Elite Cab Corp.,,
8b770b6468bc9794761b853732ec36e7b59b391d,2e7b473cca64c31970ee618ef46c144c6be74567c18a18a67d51045bc63beb41c163e28e87af499f239300c525f5da0a7d8f056946dbfd34e0d65aed75ae2897,2014-10-09 14:45:00.000000 UTC,2014-10-09 14:45:00.000000 UTC,0,0.0,7.05,1.41,0.0,0.0,8.46,Credit Card,Chicago Elite Cab Corp.,,
e0dde0b4c99495cf943c1dc7e285c7e541c410bd,398a697d813055db99bc6a4422617b857b8f8b53ac4e4d6ba859a4bf75c8dc1e253b949dc8219dfb25c0bba0c18df6a75225d08ec17e76a81dc3700133975f8e,2014-11-02 20:45:00.000000 UTC,2014-11-02 20:45:00.000000 UTC,360,1.5,6.45,0.0,0.0,0.0,6.45,Cash,Northwest Management LLC,,
293656c94b236d974b4c2be4a0d22020b5395fb1,c63cbfe61346f6da6766844ceabfbc82e7f14cc8b171ae42733f74334bb2126c3d1f93c6bb938288302c3f5a212dfd0f8d210ec4496a5057f27ec59321f7861a,2014-09-28 06:00:00.000000 UTC,2014-09-28 06:00:00.000000 UTC,0,0.0,17.25,3.45,0.0,0.0,20.7,Credit Card,Chicago Elite Cab Corp.,,
75adf6f6302a2d3f9684d1b4e009759400e54558,f0591861652b050385a092f89356664cf0057576985b575b83419b6f2b637d3514c3b7cdbf1c37d7617f1003eca4c161f102b49292a052deefd17623f82c68c3,2014-09-28 11:15:00.000000 UTC,2014-09-28 11:15:00.000000 UTC,0,0.0,12.25,2.45,0.0,0.0,14.7,Credit Card,Chicago Elite Cab Corp.,,
a2d8ad3060169f4b25dfd985d8fec1e33f6302b5,2930fc5da781ba85f588eef7416992b47a36f74be3aa8716f757360f6b39f1d4ab0d13c50fee79c250aaac47c04288e11bcf9dbdfcd5403d4b3413adcc0ec5fc,2014-09-29 04:45:00.000000 UTC,2014-09-29 04:45:00.000000 UTC,720,0.0,15.0,0.0,0.0,0.0,15.0,Credit Card,T.A.S. - Payment Only,,
26e29195e00dc514c64a5919d2c242f12e424806,77c293089364b3b6e57866472146a042cdb4998a686b6285554bf915b1738947419d94a20de474becc56613f2b3848a3e8c1da5529c4b11a1735f5f13998e4df,2014-11-02 20:00:00.000000 UTC,2014-11-02 20:00:00.000000 UTC,0,0.0,22.85,4.57,0.0,0.0,27.42,No Charge,T.A.S. - Payment Only,,
0fe743a7e44ceb2f42fd96df58fec01e8b83dfab,ad96e1f639eeef88c0fed109f6efe4edcee99185000c5b66be6d652ec93dba209e588a866885afef558a85b4a3094701f745540d94a902fb5967f4b2b82432a1,2014-08-18 11:45:00.000000 UTC,2014-08-18 12:00:00.000000 UTC,1020,0.0,10.85,0.0,0.0,0.0,10.85,Cash,Dispatch Taxi Affiliation,,
40146928b41be7df731fe97a4095b56b17792b4c,9319dc9f0f0849adec193b1bd583aa0ee7236f824925e3da20ba3e80dfbb3cfa696ee1afa1a590f7405aeb4aa91c77225b40486b68b5acd6ae195b47cedc7b91,2014-10-01 10:15:00.000000 UTC,2014-10-01 10:15:00.000000 UTC,0,0.0,7.05,2.0,0.0,0.0,9.05,Credit Card,Chicago Elite Cab Corp.,,
cce1cf528f83d1e538ecfb4f197117dbd0a0e661,9ca57941161f11170d4b81a0ddfd06137c77d63241cc790547d23087134364ade7a76101cbf83d737591015e37ac2c2fe969ab7842b103b0ddb8e2d51aebed33,2014-10-01 10:15:00.000000 UTC,2014-10-01 10:15:00.000000 UTC,0,0.0,5.05,1.01,0.0,0.0,6.06,Credit Card,Chicago Elite Cab Corp.,,
818f71f7b2fbe768eef8fa8ff8e14d7b81dc6252,fcc93559d394dcb5c7540f94ce918eac0d6f37b22cfdfdcb7029838ab0a86179aed9107e30358db6b7a809e77015c307e73718b53e1b2be7c0a6fa4a5da893ef,2014-10-03 05:30:00.000000 UTC,2014-10-03 05:30:00.000000 UTC,0,0.0,40.65,8.13,0.0,0.0,48.78,Credit Card,Chicago Elite Cab Corp.,,
180f8bd5f3e3d626eafce7b44f5d30e4914f90c5,7ac5d62f7babdf58d4c3d1172abff990cca8253af6ad59a8a29fcf15c89dd490a5098409b1a232ac9c36a41c1651854fdf281f98520841cf804fc56d2ba9fac3,2014-11-02 19:00:00.000000 UTC,2014-11-02 19:00:00.000000 UTC,0,0.0,29.05,7.26,0.0,0.0,36.31,Credit Card,Chicago Elite Cab Corp.,,
be4a6d23fd622f50cec48e16cf95a464ca453ff6,d6d95995420444a6aaa1c4a15b6cb59e05cec3921caf61b29d7cf4ce24ab3058285127f9bbf739cdb8b8df3bac6c2f084b4011501c1a37fbf166c1f9fadd3d34,2014-08-22 19:00:00.000000 UTC,2014-08-22 19:00:00.000000 UTC,0,0.0,10.85,2.17,0.0,0.0,13.02,Credit Card,Chicago Elite Cab Corp.,,
a4c439ffffdc0db72646bc9935364dec177a4434,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 13:45:00.000000 UTC,2014-04-24 14:00:00.000000 UTC,840,3.2,11.05,0.0,0.0,2.0,13.05,Cash,,,
11221ff2eddcba3e862d459ed904c3db58d6b264,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 14:45:00.000000 UTC,2014-04-24 15:00:00.000000 UTC,540,6.3,14.65,0.0,0.0,1.0,15.65,Cash,,,
add0fd3bbbbb2541be5b88ff924b7ccd53f8f2d6,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 08:00:00.000000 UTC,2014-04-24 08:00:00.000000 UTC,480,1.2,6.65,0.0,0.0,0.0,6.65,Cash,,,
78b72cd50482846fedff4e465278bab0d25812c6,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 08:15:00.000000 UTC,2014-04-24 08:30:00.000000 UTC,600,2.2,8.25,2.0,0.0,2.0,12.25,Credit Card,,,
0e26577854043a480f2c48223e9dcbd801714d98,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 08:15:00.000000 UTC,2014-04-24 08:15:00.000000 UTC,540,1.0,6.85,0.0,0.0,0.0,6.85,Cash,,,
7865bf631d9a2c8d090df96cd82abfa928e30fcb,65d584dc8663bc6f5c9196d6af7b155e6af31a56c81c5a12b5fc146c6e342d94b6675e0570cd570b0c82121e68d134cdf06152c5aab65ff0cce319ddd369eb47,2014-10-09 17:15:00.000000 UTC,2014-10-09 17:15:00.000000 UTC,0,0.0,5.05,2.0,0.0,0.0,7.05,Credit Card,T.A.S. - Payment Only,,
61280b3807a6312cdadf6abd09ed3861d027e50b,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-04-24 09:30:00.000000 UTC,2014-04-24 09:30:00.000000 UTC,540,2.4,8.44,0.0,0.0,0.0,8.44,Cash,,,
de2b3c508728db0e7d51f1add2445d1ddab2daf8,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 11:30:00.000000 UTC,2014-04-24 11:30:00.000000 UTC,60,0.0,3.25,0.0,0.0,0.0,3.25,Cash,,,
6c110c8c8da215d0d875ed6a230ce8e256cec103,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 11:30:00.000000 UTC,2014-04-24 11:30:00.000000 UTC,360,0.9,5.65,0.0,0.0,0.0,5.65,Cash,,,
36d31610d60477bc95087866005a96e26627132d,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 12:00:00.000000 UTC,2014-04-24 12:30:00.000000 UTC,1980,19.5,41.25,33.75,0.0,0.0,75.0,Credit Card,,,
2202ee2e42988295bb1745b228a12649228d5e77,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 05:30:00.000000 UTC,2014-04-24 06:30:00.000000 UTC,3900,37.9,76.65,0.0,0.0,2.0,78.65,Cash,,,
f1e470ed9ed119eb6fc489bfb0af92aa9d507575,b9632eb791cbe59186d994429adcca3bc62c7156ce346407ee1c1fe16e1ab86daf14ad1cbe1277c750a447d2a4f03415c191bde386d6aee4a5075cb704701736,2014-09-29 00:30:00.000000 UTC,2014-09-29 00:30:00.000000 UTC,0,0.0,36.65,7.33,0.0,0.0,43.98,Credit Card,Chicago Elite Cab Corp.,,
8f5e9414c09339dda4b79228e02273c3a77a0425,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 07:15:00.000000 UTC,2014-04-24 07:15:00.000000 UTC,300,1.2,5.85,0.0,0.0,0.0,5.85,Cash,,,
6839fa0364f268bf0c277e43ca2953558d0ea467,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 07:30:00.000000 UTC,2014-04-24 07:30:00.000000 UTC,420,1.2,6.25,0.0,0.0,0.0,6.25,Cash,,,
423c198d86c685f305b8f0c7de43101ce4a038c5,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 07:45:00.000000 UTC,2014-04-24 08:00:00.000000 UTC,840,2.7,10.05,0.0,0.0,0.0,10.05,Cash,,,
708c16a53edd2eade5980364bb00d7aafdd99637,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 09:00:00.000000 UTC,2014-04-24 09:30:00.000000 UTC,1680,18.2,37.04,4.0,0.0,2.0,43.04,Credit Card,,,
8a9fe85079625b1934b6f31921a72f28e0a52b5c,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-04-24 09:30:00.000000 UTC,2014-04-24 09:30:00.000000 UTC,60,0.0,3.45,0.0,0.0,0.0,3.45,Cash,,,
859bf0c89b8a5b2406bc5e6bcf14230766364838,74c249d213cdbe6987998349b9d6e7dbed0e10bed9d3973b300143e0980e0e37f1a544a2a5985b6e1380308c3d35d05fd76c655aa0b38af086b26e2c2a82fb2f,2014-10-01 13:00:00.000000 UTC,2014-10-01 13:00:00.000000 UTC,0,0.0,43.25,8.65,0.0,0.0,51.9,Credit Card,Chicago Elite Cab Corp.,,
5395981ff5500356d44ea21315ef6240e11c98c2,c2f602a679cd26fd3fd117bc3964bd3501a66f67d3da6e6189fb20b1940e69df8acfbea8e207841807b006081275b064803c80e6485a7bc55702f9785052e4c9,2014-10-01 13:00:00.000000 UTC,2014-10-01 13:00:00.000000 UTC,0,0.0,37.65,7.53,0.0,0.0,45.18,Credit Card,Chicago Elite Cab Corp.,,
ed8457be1aa8d26d6fdac128a3ee1c1c22335ce8,5c05237ba3c9c58aeafc5622ebe12d6c9a7f40234ef36f897feecc7837f9ab96e9c76405a3c68074631187bf7fad39d3a6600000841c31c0519296a85937f18e,2014-09-29 00:30:00.000000 UTC,2014-09-29 00:30:00.000000 UTC,0,0.0,23.05,5.0,0.0,0.0,28.05,Credit Card,T.A.S. - Payment Only,,
91b1bffab242c8294aa32b00da99577d353d77b4,8d9a2218e0a2c8ae95ec61ac346b42b4e2fe21c484c89d40508e1c548115bec19469e802815c5429be466bf7690d2594beeb897fb37f27d86836b76c98b98cc3,2014-09-28 02:45:00.000000 UTC,2014-09-28 03:00:00.000000 UTC,1020,0.0,17.25,5.0,0.0,0.0,22.25,Credit Card,T.A.S. - Payment Only,,
0c699bc1eb3595717015679a711d89d0f3a8e197,165b546942f92504b1aecad27066d8a98d87cfd4e89337f0334ac6169a53df33135b83df29f48133f349d02a78a827aa7820aec1ffe68abcd96e5f63ff066cac,2014-10-02 21:30:00.000000 UTC,2014-10-02 21:30:00.000000 UTC,0,0.0,13.45,5.45,0.0,0.0,18.9,Credit Card,Chicago Elite Cab Corp.,,
ef385a830e8747c59c84012901b58bcbfc9ee0e9,4ef7064ef115fcd250918ddf5b1a7c49a1cda870b90afe97c57d35d7a155cd97feba5167e3037c194a215d8dcf4759a6f2953626bb0b7b79850e2d89e84920f2,2014-10-05 20:30:00.000000 UTC,2014-10-05 20:30:00.000000 UTC,300,1.1,5.65,0.0,0.0,0.0,5.65,Cash,Choice Taxi Association,,
b355c917590778ab0962397ad421cd073f2a76dd,2b23d41faf7c760be0a7e951b6191389b88f37705e1d760796bd962480febb18fb2829487d9387ba976d54c056d64bb14e92031103cf5805e5ffc3329395dc61,2014-09-28 06:00:00.000000 UTC,2014-09-28 06:00:00.000000 UTC,0,0.0,20.35,4.0,0.0,0.0,24.35,Credit Card,T.A.S. - Payment Only,,
c0b10651454eeeb5216817b67fbfdbcd374cd51c,a565fa0a2e21feff33d1de1a29c01d6c86cbd57a6e83b0fc630f4b37ba67bcae53f448fcb795bbaf3a3c282b4a813dea3e9a15ab6eeefcc3c3e3fa770214bbf6,2014-08-22 15:30:00.000000 UTC,2014-08-22 15:30:00.000000 UTC,0,0.0,7.45,1.49,0.0,0.0,8.94,Credit Card,Chicago Elite Cab Corp.,,
202e8b34642e906f96be32435aae2c090552723f,d95b99518116b5f943d75828e78c02e668ec6add7d28baf8548752f0e6b263d92e916f0af3caf8ce99349f1b1de1045fee29f713f2634b94371781c5c83d4ba8,2014-09-28 00:45:00.000000 UTC,2014-09-28 00:45:00.000000 UTC,0,0.0,10.65,2.0,0.0,0.0,12.65,Credit Card,Chicago Elite Cab Corp.,,
c81bdbff2a28a8b637ffca990a3f1953be540d6e,8307cf9433f0293eee99c6944aeab484521d9cd9b1fce59472580dde77dbb981858564b8de50202efa8fbb2904755e092e70f94524bf3b6c015f852181998c7e,2014-08-18 11:30:00.000000 UTC,2014-08-18 11:30:00.000000 UTC,0,0.0,58.0,0.0,0.0,0.0,58.0,Credit Card,T.A.S. - Payment Only,,
2dde5993be4f2c14e0a3cc52d4b6bf3ecb24dd53,8f3c2c6d6d5deef595725a3c706d81fcece05a6ec9fe87906b5e1f507d1b22700b5b3d02028d985a7e712e0a363fa9b0ff7e486040b7b918413df5b6a7b622e8,2014-08-18 11:45:00.000000 UTC,2014-08-18 11:45:00.000000 UTC,0,0.0,6.85,1.5,0.0,0.0,8.35,Credit Card,T.A.S. - Payment Only,,
5bb89934b48b2ce034a42d3dcbabfb0bfa0fd31e,2199b1a70d767c998a0c058f4fa30fb26cda2bc567ce18bf1b9df84ffdb06dabfc344cc0e854aef77dc66cdf5e3445bb89e393ec6932c25712b1a512c27438a1,2014-11-02 16:30:00.000000 UTC,2014-11-02 16:30:00.000000 UTC,0,0.0,13.25,1.0,0.0,0.0,14.25,Credit Card,Chicago Elite Cab Corp.,,
99830c48f5b9d0dd804e6b2fa1793e7a5ae0860e,89ba04787326043a188629f7721bb7a1b90d7e0d024e6ca6cb9ee03570d822c4bc09e6809664db77feac7f7a7fca9572dc9cc3d8f16fb9e99241ed4153c04518,2014-10-06 08:30:00.000000 UTC,2014-10-06 08:30:00.000000 UTC,0,0.0,5.85,0.0,0.0,0.0,5.85,Credit Card,Chicago Elite Cab Corp.,,
0777170ca0364b4d7fd7bb5f99b4460d931fa84e,da9392ceec4ba288760719df139e80cff79c555394dcb3622966b2ae737fbe500d12e9e09c975e4cc485f769c8c4e091cbe4b3f0f290c7621a4bef5b122abcd3,2014-10-02 19:15:00.000000 UTC,2014-10-02 19:15:00.000000 UTC,0,0.0,7.05,2.12,0.0,0.0,9.17,No Charge,Chicago Elite Cab Corp.,,
0f42493e41010dd23eafd3895591be96842358fc,da9392ceec4ba288760719df139e80cff79c555394dcb3622966b2ae737fbe500d12e9e09c975e4cc485f769c8c4e091cbe4b3f0f290c7621a4bef5b122abcd3,2014-09-29 09:15:00.000000 UTC,2014-09-29 09:15:00.000000 UTC,0,0.0,11.25,2.25,0.0,0.0,13.5,Credit Card,Chicago Elite Cab Corp.,,
bce43d4b47f818a5e09a6e42abee4ef3713bb30c,ad7483003b6f955fcbcf74d4c9273fc13d97df1755f0b65cca9acdf83ac3da39c5f4e473dcacd3ebd5437a6915bc008daa88d818cf0dbb1491c2282dd495ef5d,2014-10-01 13:30:00.000000 UTC,2014-10-01 13:30:00.000000 UTC,0,0.0,7.85,2.0,0.0,0.0,9.85,Credit Card,T.A.S. - Payment Only,,
de91bf4fcb725a681a0832d8f04e79cae774ca3a,0a4bbabff2bcb1a39ec30cc24b1339df982637f0ab39cd107a07e0d2a155865b019e327918ac518b7f18386c47886d20a5aefd574f9bd9efd73a098a58c0642b,2014-10-03 09:15:00.000000 UTC,2014-10-03 09:15:00.000000 UTC,0,0.0,4.85,2.0,0.0,0.0,6.85,Credit Card,T.A.S. - Payment Only,,
70fd64c492e00c9a0f12ab167873d025e6ac45bb,609fa4bfe241aacb61e59c5b52abcbbd467b8e71d53dd95c5a0ab4ec60b3c2b67ce00238a822bb8c1d56f72c393ecc58e60f5388cf36031ae0b0da22622bd2b9,2014-10-14 15:45:00.000000 UTC,2014-10-14 15:45:00.000000 UTC,600,0.9,6.65,1.0,0.0,0.0,7.65,Credit Card,Choice Taxi Association,,
cfc77334b46e74e383d05146cf2c5a7ba5a48ae8,9d2bc650f24375604a82a15892dfbbea47dce34e8c323631fcb5234ca762b8f2e46e0fe57b6ec34f2c2f288b1bcfcdcb426649628783e44d057240644046744c,2014-09-28 23:15:00.000000 UTC,2014-09-28 23:15:00.000000 UTC,0,0.0,8.45,1.69,0.0,0.0,10.14,Credit Card,Chicago Elite Cab Corp.,,
386b9c03daf59f2e9a3db2d73b86e25985de79aa,31af69ed89cd6d3c48818cb0ba3541db71149cc4fd3c54c3911700a8f601d4e430458b9584806beaf07cecf0550af0cbd263dda35bf02cb730f15bd0a050f1ac,2014-10-09 14:45:00.000000 UTC,2014-10-09 14:45:00.000000 UTC,0,0.0,8.55,1.71,0.0,0.0,10.26,Credit Card,Chicago Elite Cab Corp.,,
836b775141bbe5e700545f11d06a7dd655554df4,bd0ca6acf63460cedc424fd157182a9da52bd195d2b7568d290e0807075b83dbe1489e281fc106764d08348f981302fefcb1e11a40bcab0b08099f4726367fb4,2014-09-29 04:45:00.000000 UTC,2014-09-29 04:45:00.000000 UTC,0,0.0,12.85,5.0,0.0,0.0,17.85,Credit Card,T.A.S. - Payment Only,,
8d2f0e4a3caa6f154ec78bdc079d7c6fce547d08,1f8cbfe7a19d380c4488eb4269ef43a9fe5c389b54abe00f5159653fc533347b05b4a72b70cb0aaa61d76e4f82076f013db7c8d1cd3252acc3b0ea16160eea43,2014-09-28 00:15:00.000000 UTC,2014-09-28 00:15:00.000000 UTC,0,0.0,5.25,1.05,0.0,0.0,6.3,Credit Card,Chicago Elite Cab Corp.,,
aa9d9be4481bb60ebb6f184655b4a3b6db217335,129c8726fd35b2044735d92600d02e2f8b6a54f5d80919972adfce76423f37fa4de34a9d2425b4954b866d5c407bd9ca7dd226727c8077faacdb5ec4691958a7,2014-09-29 13:00:00.000000 UTC,2014-09-29 13:00:00.000000 UTC,0,0.0,6.65,1.33,0.0,0.0,7.98,Credit Card,Chicago Elite Cab Corp.,,
e3a7b8117c42a9f46acc98a0f8bbebe545525eec,3fb54b9070b703bd28358e704311d7fe8afb69508816544c97c992883d78682ba494be48d5fdea76cf1844cc974b0d2354841a481109920b0f7ea9632d681e14,2014-10-03 10:00:00.000000 UTC,2014-10-03 10:15:00.000000 UTC,720,0.0,9.45,0.0,0.0,0.0,9.45,Cash,Blue Ribbon Taxi Association Inc.,,
d56dc2fef2450c93adff5db2486bdc4ba158fac0,f4ac2b4d345f1172f2b2d4e1ed05b721aa2f4a53c0baafa6cfa823fb9c06f745ef4fbafe1c2394431b58b18f6444dbb3565e7a7691891dfe706c5ba337ff4842,2014-08-18 07:30:00.000000 UTC,2014-08-18 07:30:00.000000 UTC,0,0.0,34.65,6.93,0.0,0.0,41.58,Credit Card,Chicago Elite Cab Corp.,,
b9f489a1d59f62d3b61a9af418fa3a1dfba31a22,5ceb458701f7396a4f336401b0b4ad5ff802bc4c2fa9a574af525d95a4d5fb6b1efda5e933dc5fad17be25990f9ae2816b82f6c6609e991dc2194c0618786de1,2014-08-22 20:15:00.000000 UTC,2014-08-22 20:15:00.000000 UTC,0,0.0,20.0,0.0,0.0,0.0,20.0,No Charge,T.A.S. - Payment Only,,
99c045de4ca07e615bf633549bfaa82b1c8309d9,98a68977816db353e8cb08eaff4e3371612966c57d4afc943708d3b9ed0d1ffb269884ee5817f010e08b2a7599a91c369e43827d0d6a60a1cf6e009aaa46a375,2014-08-18 10:15:00.000000 UTC,2014-08-18 10:15:00.000000 UTC,0,0.0,0.0,0.0,0.0,0.0,0.0,Credit Card,T.A.S. - Payment Only,,
7b6a4e422d3bfe190eb1b1d371455808612b7991,dceced991ad06ec236c6f009fcf4aaeed3d5aaf38c45d27cdde63a392930d8d5ec27ec8340ed8838579729780a204a8d90c1d689f07792bea98f495e787b5e3a,2014-10-06 11:00:00.000000 UTC,2014-10-06 11:00:00.000000 UTC,0,0.0,9.0,0.0,0.0,0.0,9.0,Credit Card,T.A.S. - Payment Only,,
dcc83c88e3b20bdbad94abd8a2a7c7a163fb3723,dec65fc4f3025b9cbd15c4e6ccf7be3b62402900c0c1a28f3e2c802e74fb0b6c94b6b03db61d0dffe680c5b0d404d45b1959d2a2fcf58561a477d8e4ad7a3ebd,2014-10-06 08:30:00.000000 UTC,2014-10-06 08:30:00.000000 UTC,0,0.0,45.0,0.0,0.0,0.0,45.0,Credit Card,T.A.S. - Payment Only,,
64d5924813ec5d60023d349d6b2ba8928a988353,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,2014-10-06 11:45:00.000000 UTC,2014-10-06 11:45:00.000000 UTC,0,0.0,6.65,2.0,0.0,0.0,8.65,Credit Card,Chicago Elite Cab Corp.,,
c68bd27f456a4c724f4d689a99539d5b5446f456,d89e0b4692ed7b0f3fe318e6cad20445dd57db58bd3b8a7fcc1973fbb634e9e299e10072e2d0b4fcf4292ad4baff1c371a97bcb81961d27957822946b3a12bb7,2014-04-19 13:15:00.000000 UTC,2014-04-19 13:30:00.000000 UTC,780,4.6,12.45,0.0,0.0,0.0,12.45,Cash,,,
